#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
レウスＳガード,0,2,6,1,6,99,0,29,60,5,0,-2,0,-4,攻撃,4,痛撃,1,,,,,,,火竜の上鱗,3,火竜の尻尾,2,火竜の翼爪,4,獄炎石,2
EXレウスアーム,0,1,6,0,8,6,1,62,124,4,0,-2,0,-4,底力,4,炎熱適応,1,加護,-3,,,,,EX火竜チケット,1,火竜の上鱗,4,火竜の翼爪,5,獄炎石,3
EXレウスガード,0,2,6,0,8,6,1,31,62,5,0,-2,0,-4,底力,4,炎熱適応,1,加護,-3,,,,,EX火竜チケット,1,火竜の上鱗,4,火竜の翼爪,5,獄炎石,3
レウスＲアーム,0,1,6,1,7,99,0,54,116,4,0,-2,0,-4,攻撃,6,,,,,,,,,獰猛化火竜鱗,1,火竜の上鱗,5,爆炎袋,5,雄火竜素材(pts),8
レウスＲガード,0,2,6,1,7,99,0,27,58,5,0,-2,0,-4,攻撃,6,,,,,,,,,獰猛化火竜鱗,1,火竜の上鱗,5,爆炎袋,5,雄火竜素材(pts),8
ラギアＳアーム,0,1,6,0,6,99,0,58,120,-3,2,4,-1,-2,ガード性能,3,属性攻撃,2,気力回復,1,,,,,海竜の鋭爪,3,海竜の高電殻,2,海竜の上鱗,5,海竜の背電殻,2
ラギアＳガード,0,2,6,0,6,99,0,29,60,-3,2,5,-1,-2,貫通弾強化,3,属性攻撃,2,気力回復,1,,,,,海竜の鋭爪,3,海竜の高電殻,2,海竜の上鱗,5,海竜の背電殻,2
ラギアＲアーム,0,1,6,0,7,99,0,54,116,-3,2,4,-1,-2,属性攻撃,3,ガード性能,3,,,,,,,獰猛化海竜皮,1,海竜の上鱗,5,海竜の鋭爪,5,海竜素材(pts),8
ラギアＲガード,0,2,6,0,7,99,0,27,58,-3,2,5,-1,-2,属性攻撃,3,貫通弾強化,3,,,,,,,獰猛化海竜皮,1,海竜の上鱗,5,海竜の鋭爪,5,海竜素材(pts),8
ジンオウＳアーム,0,1,6,0,6,99,0,58,120,0,-1,4,-4,1,本気,5,,,,,,,,,雷狼竜の尖爪,5,雷狼竜の高電殻,5,雷狼竜の帯電毛,3,ファンゴの上毛皮,6
ジンオウＳガード,0,2,6,0,6,99,0,29,60,0,-1,5,-4,1,本気,5,,,,,,,,,雷狼竜の尖爪,5,雷狼竜の高電殻,5,雷狼竜の帯電毛,3,ファンゴの上毛皮,6
EXジンオウアーム,0,1,6,1,8,99,0,62,124,0,-1,4,-4,1,本気,3,連撃,2,気配,-1,,,,,EX雷狼竜チケット,1,雷狼竜の堅殻,5,超電雷光虫,10,高圧電甲,4
EXジンオウガード,0,2,6,1,8,99,0,31,62,0,-1,5,-4,1,本気,3,連撃,2,気配,-1,,,,,EX雷狼竜チケット,1,雷狼竜の堅殻,5,超電雷光虫,10,高圧電甲,4
ミツネＳアーム,0,1,6,1,6,99,0,50,112,0,2,-3,1,-1,窮地,3,腹減り,2,泡沫,1,,,,,泡狐竜の尖爪,4,泡狐竜の上鱗,2,黒真珠,6,青熊獣の堅腕甲,2
ミツネＳガード,0,2,6,1,6,99,0,25,56,0,2,-2,1,-1,窮地,3,泡沫,1,腹減り,1,,,,,泡狐竜の尖爪,4,泡狐竜の上鱗,2,黒真珠,6,青熊獣の堅腕甲,2
ゼクスＳアーム,0,1,6,1,6,99,0,58,120,0,-2,3,-3,2,連撃,2,気力回復,2,気絶,1,,,,,電竜の堅棘殻,4,電竜の上鱗,3,電竜の翼爪,2,電撃袋,4
ゼクスＳガード,0,2,6,1,6,99,0,29,60,0,-2,4,-3,2,気力回復,2,気絶,1,連撃,1,,,,,電竜の堅棘殻,4,電竜の上鱗,3,電竜の翼爪,2,電撃袋,4
ガムートＳアーム,0,1,6,2,6,99,0,66,128,-3,1,-1,3,2,重撃,2,寒冷適応,1,,,,,,,巨獣の堅殻,4,巨獣の鼻棘,6,堅牢な骨,4,カワズの殿油,3
ガムートＳガード,0,2,6,2,6,99,0,33,64,-3,1,-1,4,2,重撃,2,寒冷適応,1,,,,,,,巨獣の堅殻,4,巨獣の鼻棘,6,堅牢な骨,4,カワズの殿油,3
ディノＳアーム,0,1,6,0,6,99,0,60,122,3,-3,1,0,-1,匠,3,研磨術,2,,,,,,,斬竜の焔状殻,2,斬竜の堅殻,4,獄炎石,3,跳狗竜の上赤皮,4
ディノＳガード,0,2,6,0,6,99,0,30,61,4,-3,1,0,-1,射法,3,研磨術,2,,,,,,,斬竜の焔状殻,2,斬竜の堅殻,4,獄炎石,3,跳狗竜の上赤皮,4
アグナアーム,0,1,6,2,6,99,0,60,122,4,-4,0,-1,0,炎熱適応,1,,,,,,,,,炎戈竜の鋭爪,4,炎戈竜の堅殻,4,炎戈竜の尻尾,1,溶岩塊,6
アグナガード,0,2,6,2,6,99,0,30,61,6,-4,0,-1,0,炎熱適応,1,,,,,,,,,炎戈竜の鋭爪,4,炎戈竜の堅殻,4,炎戈竜の尻尾,1,溶岩塊,6
ゴアＳアーム,0,1,6,0,6,99,0,60,122,-2,2,-1,2,-2,回避性能,4,,,,,,,,,黒蝕竜の鋭惨爪,3,黒蝕竜の上暗翼,2,黒蝕竜の堅殻,5,黒蝕竜の暗翼,2
ゴアＳガード,0,2,6,0,6,99,0,30,61,-2,3,-1,2,-2,回避性能,4,,,,,,,,,黒蝕竜の鋭惨爪,3,黒蝕竜の上暗翼,2,黒蝕竜の堅殻,5,黒蝕竜の暗翼,2
EXゴアアーム,0,1,6,0,8,99,0,64,126,-2,2,-1,2,-2,細菌学,4,闘魂,2,,,,,,,EX黒蝕竜チケット,1,黒蝕竜の上暗翼,4,黒蝕竜の触角,4,天廻龍の堅殻,4
EXゴアガード,0,2,6,0,8,99,0,32,63,-2,3,-1,2,-2,細菌学,4,闘魂,2,,,,,,,EX黒蝕竜チケット,1,黒蝕竜の上暗翼,4,黒蝕竜の触角,4,天廻龍の堅殻,4
ゴアＲアーム,0,1,6,1,8,99,0,56,118,-2,2,-1,2,-2,狂撃耐性,4,,,,,,,,,獰猛化黒蝕竜鱗,1,黒蝕竜の堅殻,5,黒蝕竜の上暗翼,5,黒蝕竜素材(pts),8
ゴアＲガード,0,2,6,1,8,99,0,28,59,-2,3,-1,2,-2,狂撃耐性,4,,,,,,,,,獰猛化黒蝕竜鱗,1,黒蝕竜の堅殻,5,黒蝕竜の上暗翼,5,黒蝕竜素材(pts),8
レギオスＳアーム,0,1,6,0,7,99,0,60,122,2,0,-3,-2,0,体術,4,抜刀会心,3,,,,,,,千刃竜の刻爪,5,千刃竜の尖翼爪,4,千刃竜の飛刃片,6,ノヴァクリスタル,2
レギオスＳガード,0,2,6,0,7,99,0,30,61,4,0,-3,-2,0,体術,4,射法,3,,,,,,,千刃竜の刻爪,5,千刃竜の尖翼爪,4,千刃竜の飛刃片,6,ノヴァクリスタル,2
ドボルアーム,0,1,6,0,6,99,0,66,128,-3,2,1,-2,1,溜め短縮,3,,,,,,,,,尾槌竜の堅殻,4,尾槌竜の堅尾甲,2,尾槌竜の堅苔甲,5,垂皮竜の上皮,6
ドボルガード,0,2,6,0,6,99,0,33,64,-2,2,1,-2,1,溜め短縮,3,,,,,,,,,尾槌竜の堅殻,4,尾槌竜の堅尾甲,2,尾槌竜の堅苔甲,5,垂皮竜の上皮,6
レックスＳアーム,0,1,6,1,6,99,0,60,122,2,0,-3,0,-2,聴覚保護,3,食事,3,回復量,-2,,,,,轟竜の鋭牙,2,轟竜の上鱗,4,轟竜の爪,4,カブレライト鉱石,5
レックスＳガード,0,2,6,1,6,99,0,30,61,4,0,-3,0,-2,聴覚保護,3,食事,3,回復量,-2,,,,,轟竜の鋭牙,2,轟竜の上鱗,4,轟竜の爪,4,カブレライト鉱石,5
EXレックスアーム,0,1,6,1,8,99,0,64,126,2,0,-3,0,-2,食事,3,肉食,2,逆上,1,,,,,EX轟竜チケット,1,轟竜の鋭牙,5,轟竜の爪,6,斬竜の鋭牙,4
EXレックスガード,0,2,6,1,8,99,0,32,63,4,0,-3,0,-2,食事,2,肉食,2,逆上,1,,,,,EX轟竜チケット,1,轟竜の鋭牙,5,轟竜の爪,6,斬竜の鋭牙,4
レックスＲアーム,0,1,6,2,8,99,0,56,118,2,0,-3,0,-2,食事,3,聴覚保護,2,,,,,,,獰猛化轟竜鱗,1,轟竜の堅殻,5,獰猛な尖爪,1,轟竜素材,8
レックスＲガード,0,2,6,2,8,99,0,28,59,4,0,-3,0,-2,聴覚保護,2,食事,2,,,,,,,獰猛化轟竜鱗,1,轟竜の堅殻,5,獰猛な尖爪,1,轟竜素材,8
キリンＳアームロング,0,1,6,1,6,99,0,64,126,-1,-1,3,0,2,スタミナ,2,加護,2,属性攻撃,1,,,,,キリンの上皮,1,キリンの雷尾,3,ゴム質の上皮,2,超電雷光虫,5
キリンＳグローブ,0,2,6,1,6,99,0,32,63,-1,-1,4,0,2,スタミナ,2,加護,2,属性攻撃,1,,,,,キリンの上皮,1,キリンの雷尾,3,ゴム質の上皮,2,超電雷光虫,5
キリンＲアームロング,0,1,6,0,7,99,0,60,122,-1,-1,3,0,2,属性攻撃,5,,,,,,,,,獰猛な帯電毛,1,キリンの上皮,3,キリンの雷角,4,獰猛化素材(上位pts),8
キリンＲグローブ,0,2,6,0,7,99,0,30,61,-1,-1,4,0,2,属性攻撃,5,,,,,,,,,獰猛な帯電毛,1,キリンの上皮,3,キリンの雷角,4,獰猛化素材(上位pts),8
ブラキＳアーム,0,1,6,1,7,99,0,62,124,2,-4,0,-2,0,闘魂,3,細菌学,2,,,,,,,砕竜の堅黒曜甲,3,砕竜の剛拳,1,なぞの粘菌,3,ノヴァクリスタル,1
ブラキＳガード,0,2,6,1,7,99,0,31,62,2,-3,0,-2,0,闘魂,3,細菌学,1,,,,,,,砕竜の堅黒曜甲,3,砕竜の剛拳,1,なぞの粘菌,3,ノヴァクリスタル,1
EXブラキアーム,0,1,6,0,8,99,0,66,128,2,-4,0,-2,0,匠,4,爆弾強化,2,,,,,,,EX砕竜チケット,1,砕竜の堅黒曜甲,4,砕竜の拳,5,ノヴァクリスタル,5
EXブラキガード,0,2,6,0,8,99,0,33,64,2,-3,0,-2,0,速射,4,爆弾強化,2,,,,,,,EX砕竜チケット,1,砕竜の堅黒曜甲,4,砕竜の拳,5,ノヴァクリスタル,5
金色ノ篭手,0,1,6,0,6,99,0,66,128,2,1,3,-5,2,攻撃,5,無心,2,気配,-2,,,,,金獅子の尖角,1,金獅子の尻尾,2,金獅子の尖爪,2,炎の龍鱗,2
黒子ノ篭手,0,2,6,0,6,99,0,33,64,2,1,3,-4,2,攻撃,4,気配,2,無心,2,,,,,金獅子の尖角,1,金獅子の尻尾,2,金獅子の尖爪,2,炎の龍鱗,2
バンギスアーム,0,1,6,1,6,99,0,66,128,0,0,-4,0,-4,重撃,3,痛撃,2,腹減り,-2,,,,,恐暴竜の黒鱗,6,恐暴竜の大牙,5,恐暴竜の尻尾,1,絞蛇竜の骨髄,1
バンギスガード,0,2,6,1,6,99,0,33,64,0,0,-3,0,-4,痛撃,2,重撃,2,腹減り,-2,,,,,恐暴竜の黒鱗,6,恐暴竜の大牙,5,恐暴竜の尻尾,1,絞蛇竜の骨髄,1
ギルドナイトグラブ,1,1,6,1,5,99,0,50,112,0,0,0,0,0,采配,2,運気,2,,,,,,,ギルドチケット,1,真珠色の柔皮,4,ファンゴの上毛皮,3,モンスターの体液,3
ギルドナイトカフス,1,2,6,1,5,99,0,25,56,0,0,0,0,0,采配,2,運気,2,,,,,,,ギルドチケット,1,真珠色の柔皮,4,ファンゴの上毛皮,3,モンスターの体液,3
メイドＳグラブ,2,1,6,1,7,99,0,50,112,0,0,0,0,0,采配,2,運気,2,,,,,,,ココットチケット,1,真珠色の柔皮,4,ファンゴの上毛皮,3,モンスターの体液,3
プライベートＳカフス,2,2,6,1,7,99,0,25,56,0,0,0,0,0,采配,2,運気,2,,,,,,,ココットチケット,1,真珠色の柔皮,4,ファンゴの上毛皮,3,モンスターの体液,3
ギルドガードグラブ蒼,1,1,6,1,6,6,1,50,112,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,夜鳥の上羽鱗,5,暖かい毛皮,10
ギルドガードカフス蒼,1,2,6,1,6,6,1,25,56,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,夜鳥の上羽鱗,5,暖かい毛皮,10
ギルドガードグラブ蒼,2,1,6,1,6,6,1,50,112,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,夜鳥の上羽鱗,5,暖かい毛皮,10
ギルドガードカフス蒼,2,2,6,1,6,6,1,25,56,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,夜鳥の上羽鱗,5,暖かい毛皮,10
ギルドガードグラブ紅,1,1,6,1,6,6,1,50,112,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,赤甲獣の堅殻,5,怪鳥の甲殻,5
ギルドガードカフス紅,1,2,6,1,6,6,1,25,56,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,赤甲獣の堅殻,5,怪鳥の甲殻,5
ギルドガードグラブ紅,2,1,6,1,6,6,1,50,112,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,赤甲獣の堅殻,5,怪鳥の甲殻,5
ギルドガードカフス紅,2,2,6,1,6,6,1,25,56,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,赤甲獣の堅殻,5,怪鳥の甲殻,5
ヘルパーＳカフス,2,1,6,1,6,99,0,50,112,0,0,0,0,0,広域,3,回復量,2,,,,,,,ポッケチケット,1,ノヴァクリスタル,2,雪獅子の毛,3,真珠色の柔皮,4
ヒーラーＳカフス,2,2,6,1,6,99,0,25,56,0,0,0,0,0,広域,3,回復量,2,,,,,,,ポッケチケット,1,ノヴァクリスタル,2,雪獅子の毛,3,真珠色の柔皮,4
ヘルパーＵカフス,2,1,6,0,6,99,0,50,112,0,0,0,0,0,広域,3,重撃,2,観察眼,2,,,,,ポッケチケット,1,ノヴァクリスタル,2,迅竜の黒毛,3,真珠色の柔皮,4
ヒーラーＵカフス,2,2,6,0,6,99,0,25,56,0,0,0,0,0,千里眼,3,重撃,2,回復量,2,,,,,ポッケチケット,1,ノヴァクリスタル,2,迅竜の黒毛,3,真珠色の柔皮,4
ギルドバードＳアーム,1,1,6,1,6,99,0,50,112,0,0,0,0,0,号令,2,運気,2,,,,,,,ギルドチケット,1,龍歴院チケット,1,海綿質の上皮,5,カブレライト鉱石,5
ギルドバードＳカフス,1,2,6,1,6,99,0,25,56,0,0,0,0,0,号令,2,運気,2,,,,,,,ギルドチケット,1,龍歴院チケット,1,海綿質の上皮,5,カブレライト鉱石,5
三眼の腕輪,0,0,6,3,6,99,0,15,46,0,0,0,0,0,,,,,,,,,,,堅竜骨,2,ノヴァクリスタル,2,,,,
撫子・華【球袖】,2,1,6,1,7,99,0,50,112,0,0,0,0,0,無心,2,千里眼,2,観察眼,2,,,,,ユクモチケット,1,ユクモの堅木,2,雷狼竜の高電毛,4,ノヴァクリスタル,2
桔梗・華【球袖】,2,2,6,1,7,99,0,25,56,0,0,0,0,0,無心,2,千里眼,2,観察眼,2,,,,,ユクモチケット,1,ユクモの堅木,2,雷狼竜の高電毛,4,ノヴァクリスタル,2
エースアーム,1,1,6,0,8,99,0,50,112,0,0,0,0,0,斬れ味,2,剣術,2,気力回復,2,,,,,ベルナチケット,1,獰猛化絞蛇竜殻,1,轟竜の尖爪,3,古龍の血,2
エースガード,1,2,6,0,8,99,0,25,56,0,0,0,0,0,装填数,2,弾薬節約,2,気力回復,2,,,,,ベルナチケット,1,獰猛化絞蛇竜殻,1,轟竜の尖爪,3,古龍の血,2
クイーンアーム,2,1,6,0,8,99,0,50,112,0,0,0,0,0,斬れ味,2,剣術,2,気力回復,2,,,,,ベルナチケット,1,獰猛化絞蛇竜殻,1,轟竜の尖爪,3,古龍の血,2
クイーンガード,2,2,6,0,8,99,0,25,56,0,0,0,0,0,装填数,2,弾薬節約,2,気力回復,2,,,,,ベルナチケット,1,獰猛化絞蛇竜殻,1,轟竜の尖爪,3,古龍の血,2
ホークアーム,1,1,6,0,7,6,1,50,112,0,0,0,0,0,狂撃耐性,3,食事,2,体術,1,,,,,ベルナチケット,1,上質な毛皮,2,徹甲虫の薄羽,4,奇猿狐の剛毛,2
ホークガード,1,2,6,0,7,6,1,25,56,0,0,0,0,0,狂撃耐性,3,食事,2,体術,1,,,,,ベルナチケット,1,上質な毛皮,2,徹甲虫の薄羽,4,奇猿狐の剛毛,2
グルニャンＳマンシュ,0,1,6,0,6,99,0,56,118,1,1,1,1,1,研ぎ師,4,スタミナ,3,,,,,,,獰猛化エキス,1,ビストロチケット,2,ポッケチケット,1,金獅子の黒毛,3
グルニャンＳミトン,0,2,6,0,6,99,0,28,59,1,1,1,1,1,弾薬節約,4,スタミナ,3,,,,,,,獰猛化エキス,1,ビストロチケット,2,ポッケチケット,1,金獅子の黒毛,3
サージュＳグラブ,0,1,6,1,6,99,0,50,112,0,0,0,0,0,細菌学,3,捕獲,1,,,,,,,龍歴院チケット,1,雲羊鹿の毛玉,5,獰猛な竜骨,2,斬竜の焔状殻,2
サージュＳカフス,0,2,6,1,6,99,0,25,56,0,0,0,0,0,細菌学,3,捕獲,1,,,,,,,龍歴院チケット,1,雲羊鹿の毛玉,5,獰猛な竜骨,2,斬竜の焔状殻,2
城塞遊撃隊【手甲】,0,1,6,1,8,99,0,56,118,0,0,0,0,0,攻撃,3,気力回復,1,跳躍,1,,,,,ギルドチケット,1,千刃竜の刻爪,3,凍結袋,4,ジャギィの鱗,12
城塞弓撃隊【手甲】,0,2,6,1,8,99,0,28,59,0,0,0,0,0,攻撃,3,気力回復,1,跳躍,1,,,,,ギルドチケット,1,千刃竜の刻爪,3,凍結袋,4,ジャギィの鱗,12
忍の篭手・天,0,1,7,0,8,99,0,56,118,2,-1,2,-1,1,痛撃,4,気配,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,雌火竜の上鱗,5,古龍の血,2
忍の篭手・地,0,2,7,0,8,99,0,28,59,2,-1,2,-1,2,痛撃,4,気配,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,雌火竜の上鱗,5,古龍の血,2
忍の篭手・空,0,1,7,1,8,99,0,60,122,2,-1,2,-1,1,特殊会心,4,連撃,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,金火竜の上鱗,3,古龍の血,2
忍の篭手・海,0,2,7,1,8,99,0,30,61,2,-1,2,-1,2,特殊会心,4,連撃,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,金火竜の上鱗,3,古龍の血,2
龍歴士アーム,0,1,7,1,7,6,1,66,128,2,2,-2,-2,2,寒冷適応,2,炎熱適応,2,研磨術,2,,,,,ベルナチケット,2,龍歴院チケット,2,勇気の証Ｇ,2,竜玉,1
龍歴士ガード,0,2,7,1,7,6,1,33,64,2,2,-2,-2,3,寒冷適応,2,炎熱適応,2,研磨術,2,,,,,ベルナチケット,2,龍歴院チケット,2,勇気の証Ｇ,2,竜玉,1
マスターアーム,0,1,7,1,7,99,0,66,128,2,-2,2,-2,2,無心,2,加護,2,英雄の盾,2,,,,,ココットチケット,2,勇気の証Ｇ,2,いにしえの龍骨,3,竜玉,1
マスターガード,0,2,7,1,7,99,0,33,64,3,-2,2,-2,2,無心,2,加護,2,英雄の盾,2,,,,,ココットチケット,2,勇気の証Ｇ,2,いにしえの龍骨,3,竜玉,1
ブラックＳクロウ,0,1,7,0,8,99,0,66,128,2,2,2,2,-5,属性耐性,2,抜刀会心,2,溜め短縮,2,,,,,発光する上粘液,2,ポッケチケット,2,黒いかけら,3,いにしえの龍骨,3
ブラックＳフィスト,0,2,7,0,8,99,0,33,64,2,2,2,3,-5,属性耐性,2,貫通弾強化,2,溜め短縮,2,,,,,発光する上粘液,2,ポッケチケット,2,黒いかけら,3,いにしえの龍骨,3
桐花【篭手】,0,1,7,0,8,99,0,66,128,-2,2,2,2,-2,会心強化,3,連撃,2,属性会心,2,,,,,ユクモチケット,2,足湯チケット,1,希望の証Ｇ,2,古龍の浄血,1
三葵【篭手】,0,2,7,0,8,99,0,33,64,-2,2,3,2,-2,連撃,2,属性会心,2,会心強化,2,,,,,ユクモチケット,2,足湯チケット,1,希望の証Ｇ,2,古龍の浄血,1
EXレイアＳアーム,0,1,7,0,8,99,0,64,126,4,0,-3,0,-4,ガード性能,5,根性,2,ガード強化,1,,,,,EX火竜チケットＳ,1,雌火竜の堅殻,5,火竜の翼爪,5,獄炎石,3
EXレイアＳガード,0,2,7,0,8,99,0,32,63,6,0,-3,0,-4,ガード性能,5,根性,2,ガード強化,1,,,,,EX火竜チケットＳ,1,雌火竜の堅殻,5,火竜の翼爪,5,獄炎石,3
EXレウスＳアーム,0,1,7,1,8,99,0,64,126,5,0,-4,0,-4,攻撃,3,炎熱適応,2,痛撃,1,,,,,EX火竜チケットＳ,1,火竜の上鱗,4,火竜の翼爪,5,獄炎石,3
EXレウスＳガード,0,2,7,1,8,99,0,32,63,6,0,-4,0,-4,攻撃,3,炎熱適応,2,痛撃,1,,,,,EX火竜チケットＳ,1,火竜の上鱗,4,火竜の翼爪,5,獄炎石,3
EXレックスＳアーム,0,1,7,1,8,6,1,64,126,2,0,-4,0,-3,スタミナ,3,気力回復,3,体術,1,,,,,EX轟竜チケットＳ,1,轟竜の鋭牙,5,轟竜の爪,6,奇猿狐の鉤爪,5
EXレックスＳガード,0,2,7,1,8,6,1,32,63,4,0,-4,0,-3,スタミナ,3,気力回復,3,体術,1,,,,,EX轟竜チケットＳ,1,轟竜の鋭牙,5,轟竜の爪,6,奇猿狐の鉤爪,5
アークＳアーム,1,1,7,2,7,99,0,68,130,-2,2,0,2,-4,節食,3,匠,2,無傷,2,,,,,天廻龍の鋭浄爪,3,天廻龍の上鱗,2,天廻龍の堅殻,5,天廻龍の虹翼,2
アークＳガード,1,2,7,2,7,99,0,34,65,-2,2,0,2,-3,節食,3,無傷,2,通常弾強化,1,,,,,天廻龍の鋭浄爪,3,天廻龍の上鱗,2,天廻龍の堅殻,5,天廻龍の虹翼,2
フィリアＳアーム,2,1,7,2,7,99,0,68,130,-2,2,0,2,-4,節食,3,匠,2,無傷,2,,,,,天廻龍の鋭浄爪,3,天廻龍の上鱗,2,天廻龍の堅殻,5,天廻龍の虹翼,2
フィリアＳガード,2,2,7,2,7,99,0,34,65,-2,2,0,2,-3,節食,3,無傷,2,通常弾強化,1,,,,,天廻龍の鋭浄爪,3,天廻龍の上鱗,2,天廻龍の堅殻,5,天廻龍の虹翼,2
EXアークアーム,1,1,7,2,7,6,1,72,134,-2,2,0,2,-4,節食,3,ガード性能,2,チャンス,2,,,,,EX天廻龍チケット,1,天廻龍の上虹翼,4,天廻龍の角,4,黒蝕竜の堅殻,4
EXアークガード,1,2,7,2,7,6,1,36,67,-2,2,0,2,-3,節食,3,反動,2,チャンス,2,,,,,EX天廻龍チケット,1,天廻龍の上虹翼,4,天廻龍の角,4,黒蝕竜の堅殻,4
EXフィリアアーム,2,1,7,2,7,6,1,72,134,-2,2,0,2,-4,節食,3,ガード性能,2,チャンス,2,,,,,EX天廻龍チケット,1,天廻龍の上虹翼,4,天廻龍の角,4,黒蝕竜の堅殻,4
EXフィリアガード,2,2,7,2,7,6,1,36,67,-2,2,0,2,-3,節食,3,反動,2,チャンス,2,,,,,EX天廻龍チケット,1,天廻龍の上虹翼,4,天廻龍の角,4,黒蝕竜の堅殻,4
アークＲアーム,1,1,7,0,8,99,0,64,126,-2,2,0,2,-4,匠,5,,,,,,,,,獰猛な蝕龍鱗,1,天廻龍の上鱗,5,獰猛な尖爪,1,天廻龍素材,8
アークＲガード,1,2,7,0,8,99,0,32,63,-2,2,0,2,-3,通常弾強化,5,,,,,,,,,獰猛な蝕龍鱗,1,天廻龍の上鱗,5,獰猛な尖爪,1,天廻龍素材,8
フィリアＲアーム,2,1,7,0,8,99,0,64,126,-2,2,0,2,-4,匠,5,,,,,,,,,獰猛な蝕龍鱗,1,天廻龍の上鱗,5,獰猛な尖爪,1,天廻龍素材,8
フィリアＲガード,2,2,7,0,8,99,0,32,63,-2,2,0,2,-3,通常弾強化,5,,,,,,,,,獰猛な蝕龍鱗,1,天廻龍の上鱗,5,獰猛な尖爪,1,天廻龍素材,8
クシャナＳハトゥー,0,1,7,1,8,99,0,72,134,-1,2,-2,3,-3,匠,3,耐暑,2,毒,-2,,,,,鋼龍の堅殻,3,鋼龍の尖爪,1,鋼の上龍鱗,3,古龍骨,5
クシャナＳマカーン,0,2,7,1,8,99,0,36,67,-1,2,-2,5,-3,耐暑,2,速射,2,毒,-2,,,,,鋼龍の堅殻,3,鋼龍の尖爪,1,鋼の上龍鱗,3,古龍骨,5
EXクシャナハトゥー,0,1,7,1,8,99,0,76,138,-1,2,-2,3,-3,連撃,3,跳躍,3,ガード性能,1,,,,,EX鋼龍チケット,1,鋼龍の堅殻,5,鋼の上龍鱗,6,鋼龍素材(pts),8
EXクシャナマカーン,0,2,7,1,8,99,0,38,69,-1,2,-2,5,-3,連撃,3,跳躍,3,装填速度,1,,,,,EX鋼龍チケット,1,鋼龍の堅殻,5,鋼の上龍鱗,6,鋼龍素材(pts),8
クシャナＲハトゥー,0,1,7,1,8,99,0,68,130,-1,2,-2,3,-3,匠,4,毒,-4,,,,,,,古龍の浄血,1,獰猛な氷塊,2,鋼龍の尖爪,5,獰猛化素材(上位pts),8
クシャナＲマカーン,0,2,7,1,8,99,0,34,65,-1,2,-2,5,-3,装填数,4,毒,-4,,,,,,,古龍の浄血,1,獰猛な氷塊,2,鋼龍の尖爪,5,獰猛化素材(上位pts),8
ミヅハ覇【大袖】,0,1,7,1,8,99,0,56,118,-5,1,0,2,-3,風圧,3,聴覚保護,2,特殊攻撃,2,,,,,霞龍の尖爪,2,霞龍の上皮,3,古龍骨,4,古龍の血,2
トヨタマ覇【大袖】,0,2,7,1,8,99,0,28,59,-4,1,0,2,-3,風圧,3,聴覚保護,2,特殊攻撃,2,,,,,霞龍の尖爪,2,霞龍の上皮,3,古龍骨,4,古龍の血,2
EXミヅハ【大袖】,0,1,7,0,8,99,0,60,122,-5,1,0,2,-3,聴覚保護,3,笛,2,茸食,2,,,,,EX霞龍チケット,1,霞龍の上皮,5,霞龍の尖爪,5,,
EXトヨタマ【大袖】,0,2,7,0,8,99,0,30,61,-4,1,0,2,-3,聴覚保護,3,気配,2,茸食,2,,,,,EX霞龍チケット,1,霞龍の上皮,5,霞龍の尖爪,5,,
カイザーＳアーム,0,1,7,0,8,99,0,66,128,4,-4,1,-1,-3,闘魂,3,毒,2,気力回復,2,,,,,炎王龍の堅殻,4,炎龍の尖爪,3,獄炎石,2,古龍の血,3
カイザーＳガード,0,2,7,0,8,99,0,33,64,4,-3,1,-1,-3,闘魂,3,毒,2,気力回復,2,,,,,炎王龍の堅殻,4,炎龍の尖爪,3,獄炎石,2,古龍の血,3
