#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
カイエン【添髪】,0,0,5,2,5,99,0,26,57,-2,5,-2,3,2,北辰納豆流,3,攻撃,-2,,,,,,,ココットチケット,1,交易チケット,1,真珠色の柔皮,4,厳めしい頭骨,2
知略の眼鏡,0,0,5,0,5,99,0,23,54,0,0,0,0,6,調合数,8,,,,,,,,,ベルナチケット,1,ノヴァクリスタル,5,獄炎石,3,,
ブレイブＳヘルム,0,0,6,2,7,6,1,48,110,0,0,0,0,0,火属性攻撃,3,闘魂,2,,,,,,,ベルナチケット,1,勇気の証Ｇ,1,上質な毛皮,2,ランポスの上鱗,8
ブレイブＳキャップ,0,0,6,2,7,6,1,24,55,1,1,1,1,1,火属性攻撃,3,闘魂,3,,,,,,,ベルナチケット,1,勇気の証Ｇ,1,上質な毛皮,2,ランポスの上鱗,8
ドーベルヘルム,0,0,6,2,6,99,0,54,116,-2,0,0,0,4,龍属性攻撃,3,属性耐性,2,,,,,,,堅竜骨,2,いにしえの龍骨,2,尾槌竜の尖角,1,上竜骨,5
ドーベルキャップ,0,0,6,2,6,99,0,27,58,-2,0,0,0,5,龍属性攻撃,4,属性耐性,2,,,,,,,堅竜骨,2,いにしえの龍骨,2,尾槌竜の尖角,1,上竜骨,5
ダマスクヘルム,0,0,6,0,8,99,0,60,122,-1,2,-3,1,-1,無心,3,抜刀会心,2,,,,,,,骸龍の青斑皮,2,金火竜の上鱗,4,金火竜の上棘,1,骸頭骨,2
ダマスクキャップ,0,0,6,0,8,99,0,30,61,-1,2,-3,1,-1,無心,3,貫通弾強化,2,,,,,,,骸龍の青斑皮,2,金火竜の上鱗,4,金火竜の上棘,1,骸頭骨,2
ダマスクＲヘルム,0,0,6,0,8,99,0,56,118,-1,2,-3,1,-1,無心,4,,,,,,,,,獰猛化狩猟の証Ⅲ,1,獰猛化火竜鱗,2,堅骸体殻,5,獰猛化素材(上位pts),8
ダマスクＲキャップ,0,0,6,0,8,99,0,28,59,-1,2,-3,1,-1,無心,4,貫通弾強化,1,,,,,,,獰猛化狩猟の証Ⅲ,1,獰猛化火竜鱗,2,堅骸体殻,5,獰猛化素材(上位pts),8
スカルＳヘッド,0,1,6,0,7,99,0,40,102,-3,-3,-3,-3,2,胴系統倍加,1,,,,,,,,,勇気の証Ｇ,1,なぞの頭骨,5,なぞの骨,10,獄炎石,5
スカルＳフェイス,0,2,6,0,7,99,0,20,51,-3,-3,-3,-3,4,胴系統倍加,1,,,,,,,,,勇気の証Ｇ,1,なぞの頭骨,5,なぞの骨,10,獄炎石,5
アーティアＳヘルム,0,0,6,3,6,99,0,60,122,1,-2,-2,2,3,,,,,,,,,,,太古の破片,1,さびた破片,2,獄炎石,3,ドラグライト鉱石,4
アーティアＳキャップ,0,0,6,3,6,99,0,30,61,3,-2,-2,2,3,雷属性攻撃,1,,,,,,,,,太古の破片,1,さびた破片,2,獄炎石,3,ドラグライト鉱石,4
アーティアＲヘルム,0,0,6,0,7,99,0,56,118,1,-2,-2,2,3,高速設置,7,,,,,,,,,獰猛化狩猟の証Ⅱ,1,太古の破片,1,獄炎石,8,獰猛化素材(上位pts),8
アーティアＲキャップ,0,0,6,0,7,99,0,28,59,3,-2,-2,2,3,高速設置,8,,,,,,,,,獰猛化狩猟の証Ⅱ,1,太古の破片,1,獄炎石,8,獰猛化素材(上位pts),8
セルタスヘルム,0,0,6,0,6,99,0,60,122,-3,4,-2,-2,5,斬れ味,3,砲術,2,英雄の盾,2,,,,,重甲虫の堅殻,5,重甲虫の大顎,3,重甲虫の円月尾,2,徹甲虫の尖角,1
セルタスキャップ,0,0,6,0,6,99,0,30,61,-3,4,-2,-2,6,弾薬節約,3,砲術,2,英雄の盾,2,,,,,重甲虫の堅殻,5,重甲虫の大顎,3,重甲虫の円月尾,2,徹甲虫の尖角,1
レウスＳヘルム,0,0,6,0,6,99,0,58,120,4,0,-2,0,-4,痛撃,4,攻撃,3,,,,,,,火竜の上鱗,3,火竜の堅殻,3,爆炎袋,3,尖竜骨,3
レウスＳキャップ,0,0,6,0,6,99,0,29,60,5,0,-2,0,-4,攻撃,4,痛撃,4,,,,,,,火竜の上鱗,3,火竜の堅殻,3,爆炎袋,3,尖竜骨,3
EXレウスヘルム,0,0,6,0,8,6,1,62,124,4,0,-2,0,-4,炎熱適応,4,底力,2,加護,-2,,,,,EX火竜チケット,1,火竜の翼,5,火竜の骨髄,1,爆炎袋,2
EXレウスキャップ,0,0,6,0,8,6,1,31,62,5,0,-2,0,-4,炎熱適応,4,底力,3,加護,-2,,,,,EX火竜チケット,1,火竜の翼,5,火竜の骨髄,1,爆炎袋,2
レウスＲヘルム,0,0,6,0,7,99,0,54,116,4,0,-2,0,-4,痛撃,5,,,,,,,,,獰猛化火竜鱗,1,火竜の上鱗,5,火竜の骨髄,1,雄火竜素材(pts),8
レウスＲキャップ,0,0,6,0,7,99,0,27,58,5,0,-2,0,-4,痛撃,6,,,,,,,,,獰猛化火竜鱗,1,火竜の上鱗,5,火竜の骨髄,1,雄火竜素材(pts),8
ラギアＳヘルム,0,0,6,1,6,99,0,58,120,-3,2,4,-1,-2,属性攻撃,2,気力回復,2,,,,,,,海竜の尖角,2,海竜の上皮,4,海竜の角,2,海竜の鱗,4
ラギアＳキャップ,0,0,6,1,6,99,0,29,60,-3,2,5,-1,-2,気力回復,3,属性攻撃,2,,,,,,,海竜の尖角,2,海竜の上皮,4,海竜の角,2,海竜の鱗,4
ラギアＲヘルム,0,0,6,0,7,99,0,54,116,-3,2,4,-1,-2,属性攻撃,4,,,,,,,,,獰猛化海竜皮,1,海竜の上鱗,5,獰猛な尖角,1,海竜素材(pts),8
ラギアＲキャップ,0,0,6,0,7,99,0,27,58,-3,2,5,-1,-2,属性攻撃,5,,,,,,,,,獰猛化海竜皮,1,海竜の上鱗,5,獰猛な尖角,1,海竜素材(pts),8
ジンオウＳヘルム,0,0,6,0,6,99,0,58,120,0,-1,4,-4,1,本気,5,,,,,,,,,雷狼竜の尖角,2,雷狼竜の高電毛,3,雷狼竜の甲殻,3,大猪の大牙,4
ジンオウＳキャップ,0,0,6,1,6,99,0,29,60,0,-1,5,-4,1,本気,5,属性会心,2,,,,,,,雷狼竜の尖角,2,雷狼竜の高電毛,3,雷狼竜の甲殻,3,大猪の大牙,4
EXジンオウヘルム,0,0,6,1,8,99,0,62,124,0,-1,4,-4,1,連撃,2,本気,1,気配,-1,,,,,EX雷狼竜チケット,1,雷狼竜の堅殻,5,雷狼竜の帯電毛,6,金獅子の尖角,2
EXジンオウキャップ,0,0,6,1,8,99,0,31,62,0,-1,5,-4,1,連撃,2,本気,2,気配,-1,,,,,EX雷狼竜チケット,1,雷狼竜の堅殻,5,雷狼竜の帯電毛,6,金獅子の尖角,2
ミツネＳヘルム,0,0,6,0,6,99,0,50,112,0,2,-3,1,-1,泡沫,2,腹減り,2,窮地,1,,,,,泡狐竜の上錦ヒレ,2,泡狐竜の紫上毛,3,泡狐竜の爪,4,ユクモの堅木,4
ミツネＳキャップ,0,0,6,0,6,99,0,25,56,0,2,-2,1,-1,腹減り,3,泡沫,2,窮地,1,,,,,泡狐竜の上錦ヒレ,2,泡狐竜の紫上毛,3,泡狐竜の爪,4,ユクモの堅木,4
ゼクスＳヘルム,0,0,6,0,6,99,0,58,120,0,-2,3,-3,2,気絶,2,連撃,2,気力回復,2,,,,,電竜の堅冠甲,1,電竜の上鱗,5,ノヴァクリスタル,2,モンスターの体液,10
ゼクスＳキャップ,0,0,6,0,6,99,0,29,60,0,-2,4,-3,2,連撃,3,気絶,2,気力回復,2,,,,,電竜の堅冠甲,1,電竜の上鱗,5,ノヴァクリスタル,2,モンスターの体液,10
ガムートＳヘルム,0,0,6,2,6,99,0,66,128,-3,1,-1,3,2,耐震,2,寒冷適応,1,重撃,1,,,,,巨獣の堅牙,2,巨獣の堅殻,4,巨獣の剛毛,4,大きな骨,8
ガムートＳキャップ,0,0,6,2,6,99,0,33,64,-3,1,-1,4,2,寒冷適応,2,重撃弾強化,2,重撃,1,,,,,巨獣の堅牙,2,巨獣の堅殻,4,巨獣の剛毛,4,大きな骨,8
ディノＳヘルム,0,0,6,2,6,99,0,60,122,3,-3,1,0,-1,研磨術,3,匠,2,,,,,,,斬竜の上鱗,3,斬竜の鋭牙,4,赤熱した紅焔嚢,1,ドラグライト鉱石,8
ディノＳキャップ,0,0,6,2,6,99,0,30,61,4,-3,1,0,-1,研磨術,3,射法,1,,,,,,,斬竜の上鱗,3,斬竜の鋭牙,4,赤熱した紅焔嚢,1,ドラグライト鉱石,8
アグナヘルム,0,0,6,2,6,99,0,60,122,4,-4,0,-1,0,ガード性能,2,炎熱適応,1,,,,,,,炎戈竜の堅殻,4,炎戈竜の碇口,2,炎戈竜の上皮,4,イーオスの大上皮,4
アグナキャップ,0,0,6,2,6,99,0,30,61,6,-4,0,-1,0,炎熱適応,2,反動,2,,,,,,,炎戈竜の堅殻,4,炎戈竜の碇口,2,炎戈竜の上皮,4,イーオスの大上皮,4
ゴアＳヘルム,0,0,6,1,6,99,0,60,122,-2,2,-1,2,-2,狂撃耐性,5,,,,,,,,,黒蝕竜の尖触角,2,黒蝕竜の上鱗,4,黒蝕竜の堅殻,2,マレコガネ,3
ゴアＳキャップ,0,0,6,1,6,99,0,30,61,-2,3,-1,2,-2,狂撃耐性,6,,,,,,,,,黒蝕竜の尖触角,2,黒蝕竜の上鱗,4,黒蝕竜の堅殻,2,マレコガネ,3
EXゴアヘルム,0,0,6,1,8,99,0,64,126,-2,2,-1,2,-2,闘魂,4,細菌学,1,,,,,,,EX黒蝕竜チケット,1,黒蝕竜の尖触角,3,黒蝕竜の鱗,6,天廻龍の上虹翼,3
EXゴアキャップ,0,0,6,1,8,99,0,32,63,-2,3,-1,2,-2,闘魂,5,細菌学,1,,,,,,,EX黒蝕竜チケット,1,黒蝕竜の尖触角,3,黒蝕竜の鱗,6,天廻龍の上虹翼,3
ゴアＲヘルム,0,0,6,0,8,99,0,56,118,-2,2,-1,2,-2,狂撃耐性,3,闘魂,3,,,,,,,獰猛化黒蝕竜鱗,1,黒蝕竜の堅殻,5,黒蝕竜の尖触角,3,黒蝕竜素材(pts),8
ゴアＲキャップ,0,0,6,0,8,99,0,28,59,-2,3,-1,2,-2,闘魂,4,狂撃耐性,3,,,,,,,獰猛化黒蝕竜鱗,1,黒蝕竜の堅殻,5,黒蝕竜の尖触角,3,黒蝕竜素材(pts),8
レギオスＳヘルム,0,0,6,1,7,99,0,60,122,2,0,-3,-2,0,抜刀会心,3,,,,,,,,,千刃竜の伐刀角,2,千刃竜の飛刃,4,千刃竜の刃鱗,5,飛甲虫の堅殻,3
レギオスＳキャップ,0,0,6,1,7,99,0,30,61,4,0,-3,-2,0,射法,3,,,,,,,,,千刃竜の伐刀角,2,千刃竜の飛刃,4,千刃竜の刃鱗,5,飛甲虫の堅殻,3
ドボルヘルム,0,0,6,1,6,99,0,66,128,-3,2,1,-2,1,重撃,5,,,,,,,,,尾槌竜の尖角,2,尾槌竜の堅殻,4,上竜骨,3,大猪の硬い皮,6
ドボルキャップ,0,0,6,1,6,99,0,33,64,-2,2,1,-2,1,重撃,6,,,,,,,,,尾槌竜の尖角,2,尾槌竜の堅殻,4,上竜骨,3,大猪の硬い皮,6
レックスＳヘルム,0,0,6,0,6,99,0,60,122,2,0,-3,0,-2,食事,3,聴覚保護,2,回復量,-2,,,,,轟竜の鋭牙,3,轟竜の堅殻,3,轟竜の鱗,5,マレコガネ,5
レックスＳキャップ,0,0,6,0,6,99,0,30,61,4,0,-3,0,-2,食事,4,聴覚保護,2,回復量,-2,,,,,轟竜の鋭牙,3,轟竜の堅殻,3,轟竜の鱗,5,マレコガネ,5
EXレックスヘルム,0,0,6,0,8,99,0,64,126,2,0,-3,0,-2,食事,3,肉食,3,逆上,2,,,,,EX轟竜チケット,1,轟竜の鋭牙,5,轟竜の甲殻,6,雪獅子の鋭牙,5
EXレックスキャップ,0,0,6,0,8,99,0,32,63,4,0,-3,0,-2,食事,4,肉食,3,逆上,2,,,,,EX轟竜チケット,1,轟竜の鋭牙,5,轟竜の甲殻,6,雪獅子の鋭牙,5
レックスＲヘルム,0,0,6,1,8,99,0,56,118,2,0,-3,0,-2,食事,5,,,,,,,,,獰猛化轟竜鱗,1,轟竜の堅殻,5,獰猛な鋭牙,1,轟竜素材(pts),8
レックスＲキャップ,0,0,6,1,8,99,0,28,59,4,0,-3,0,-2,食事,6,,,,,,,,,獰猛化轟竜鱗,1,轟竜の堅殻,5,獰猛な鋭牙,1,轟竜素材(pts),8
キリンＳホーン,0,0,6,1,6,99,0,64,126,-1,-1,3,0,2,属性攻撃,2,スタミナ,2,加護,2,,,,,キリンの上皮,1,キリンの蒼角,3,キリンの雷尾,5,キリンのたてがみ,5
キリンＳコルノ,0,0,6,1,6,99,0,32,63,-1,-1,4,0,2,加護,3,属性攻撃,2,スタミナ,2,,,,,キリンの上皮,1,キリンの蒼角,3,キリンの雷尾,5,キリンのたてがみ,5
キリンＲホーン,0,0,6,0,7,99,0,60,122,-1,-1,3,0,2,加護,4,,,,,,,,,獰猛な帯電毛,1,キリンの蒼角,3,キリンのたてがみ,5,獰猛化素材(上位pts),8
キリンＲコルノ,0,0,6,0,7,99,0,30,61,-1,-1,4,0,2,加護,5,,,,,,,,,獰猛な帯電毛,1,キリンの蒼角,3,キリンのたてがみ,5,獰猛化素材(上位pts),8
ブラキＳヘルム,0,0,6,0,7,99,0,62,124,2,-4,0,-2,0,闘魂,4,細菌学,3,,,,,,,砕竜の堅黒曜甲,3,砕竜の尖頭殻,2,なぞの粘菌,3,獄炎石,4
ブラキＳキャップ,0,0,6,0,7,99,0,31,62,2,-3,0,-2,0,細菌学,4,闘魂,4,,,,,,,砕竜の堅黒曜甲,3,砕竜の尖頭殻,2,なぞの粘菌,3,獄炎石,4
EXブラキヘルム,0,0,6,0,8,99,0,66,128,2,-4,0,-2,0,爆弾強化,4,匠,3,,,,,,,EX砕竜チケット,1,砕竜の堅黒曜甲,4,砕竜の頭殻,4,重甲エキス,2
EXブラキキャップ,0,0,6,0,8,99,0,33,64,2,-3,0,-2,0,爆弾強化,4,速射,3,,,,,,,EX砕竜チケット,1,砕竜の堅黒曜甲,4,砕竜の頭殻,4,重甲エキス,2
金色ノ添髪,0,0,6,0,6,99,0,66,128,2,1,3,-5,2,攻撃,3,無心,2,気配,-2,,,,,金獅子の尖角,2,黄金の毛,1,金獅子の黒毛,3,鋼の龍鱗,1
黒子ノ面隠,0,0,6,0,6,99,0,33,64,2,1,3,-4,2,攻撃,4,気配,2,無心,2,,,,,金獅子の尖角,2,黄金の毛,1,金獅子の黒毛,3,鋼の龍鱗,1
バンギスヘルム,0,0,6,1,6,99,0,66,128,0,0,-4,0,-4,痛撃,2,重撃,2,腹減り,-2,,,,,恐暴竜の頭殻,2,恐暴竜の黒皮,4,恐暴竜の唾液,3,轟竜の頭殻,1
バンギスキャップ,0,0,6,1,6,99,0,33,64,0,0,-3,0,-4,重撃,3,痛撃,2,腹減り,-2,,,,,恐暴竜の頭殻,2,恐暴竜の黒皮,4,恐暴竜の唾液,3,轟竜の頭殻,1
ギルドナイトフェザー,1,0,6,1,4,99,0,50,112,0,0,0,0,0,采配,2,運気,2,,,,,,,ギルドチケット,1,怪鳥の上鱗,5,モスの苔皮,3,モンスターの体液,3
ギルドナイトマスク,1,0,6,1,4,99,0,25,56,0,0,0,0,0,運気,3,采配,2,,,,,,,ギルドチケット,1,怪鳥の上鱗,5,モスの苔皮,3,モンスターの体液,3
メイドＳカチューシャ,2,0,6,1,7,99,0,50,112,0,0,0,0,0,采配,2,運気,2,,,,,,,ココットチケット,1,怪鳥の上鱗,5,モスの苔皮,3,モンスターの体液,3
プライベートＳグラス,2,0,6,1,7,99,0,25,56,0,0,0,0,0,運気,3,采配,2,,,,,,,ココットチケット,1,怪鳥の上鱗,5,モスの苔皮,3,モンスターの体液,3
ギルドガードロポス蒼,1,0,6,1,6,6,1,50,112,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,化け鮫の上鱗,5,鎌蟹の小殻,8
ギルドガードマスク蒼,1,0,6,1,6,6,1,25,56,0,0,0,0,0,護石王,3,采配,2,,,,,,,ギルドチケット,1,ポッケチケット,1,化け鮫の上鱗,5,鎌蟹の小殻,8
ギルドガードハット蒼,2,0,6,1,6,6,1,50,112,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,化け鮫の上鱗,5,鎌蟹の小殻,8
ギルドガードピアス蒼,2,0,6,1,6,6,1,25,56,0,0,0,0,0,護石王,3,采配,2,,,,,,,ギルドチケット,1,ポッケチケット,1,化け鮫の上鱗,5,鎌蟹の小殻,8
ギルドガードロポス紅,1,0,6,1,6,6,1,50,112,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,炎戈竜の上皮,4,炎の龍鱗,3
ギルドガードマスク紅,1,0,6,1,6,6,1,25,56,0,0,0,0,0,剥ぎ取り,3,采配,2,,,,,,,ギルドチケット,1,ポッケチケット,1,炎戈竜の上皮,4,炎の龍鱗,3
ギルドガードハット紅,2,0,6,1,6,6,1,50,112,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,炎戈竜の上皮,4,炎の龍鱗,3
ギルドガードピアス紅,2,0,6,1,6,6,1,25,56,0,0,0,0,0,剥ぎ取り,3,采配,2,,,,,,,ギルドチケット,1,ポッケチケット,1,炎戈竜の上皮,4,炎の龍鱗,3
ヘルパーＳフード,2,0,6,1,6,99,0,50,112,0,0,0,0,0,広域,3,回復量,1,,,,,,,ポッケチケット,1,ノヴァクリスタル,2,雪獅子の毛,3,水竜の上鱗,4
ヒーラーＳグラス,2,0,6,1,6,99,0,25,56,0,0,0,0,0,広域,4,回復量,2,,,,,,,ポッケチケット,1,ノヴァクリスタル,2,雪獅子の毛,3,水竜の上鱗,4
ヘルパーＵフード,2,0,6,0,6,99,0,50,112,0,0,0,0,0,広域,3,重撃,2,観察眼,2,,,,,ポッケチケット,1,ノヴァクリスタル,2,迅竜の黒毛,3,水竜の上鱗,4
ヒーラーＵベレー,2,0,6,0,6,99,0,25,56,0,0,0,0,0,回復量,3,重撃,2,千里眼,2,,,,,ポッケチケット,1,ノヴァクリスタル,2,迅竜の黒毛,3,水竜の上鱗,4
ギルドバードＳロポス,1,0,6,1,6,99,0,50,112,0,0,0,0,0,号令,2,運気,2,,,,,,,ギルドチケット,1,龍歴院チケット,1,海竜の高電殻,4,カブレライト鉱石,5
ギルドバードＳハット,1,0,6,1,6,99,0,25,56,0,0,0,0,0,運気,3,号令,2,,,,,,,ギルドチケット,1,龍歴院チケット,1,海竜の高電殻,4,カブレライト鉱石,5
三眼のピアス,0,0,6,3,6,99,0,15,46,0,0,0,0,0,,,,,,,,,,,堅竜骨,2,ノヴァクリスタル,2,,,,
撫子・華【布冠】,2,0,6,1,7,99,0,50,112,0,0,0,0,0,無心,2,千里眼,2,観察眼,2,,,,,ユクモチケット,1,ユクモの堅木,2,潜口竜の上皮,5,ノヴァクリスタル,2
桔梗・華【布冠】,2,0,6,1,7,99,0,25,56,0,0,0,0,0,観察眼,3,無心,2,千里眼,2,,,,,ユクモチケット,1,ユクモの堅木,2,潜口竜の上皮,5,ノヴァクリスタル,2
エースヘッド,1,0,6,0,8,99,0,50,112,0,0,0,0,0,斬れ味,2,剣術,2,気力回復,2,,,,,ベルナチケット,1,獰猛化黒狼鳥鱗,1,雷狼竜の高電毛,3,古龍の血,2
エースフェイス,1,0,6,0,8,99,0,25,56,0,0,0,0,0,気力回復,3,装填数,2,弾薬節約,2,,,,,ベルナチケット,1,獰猛化黒狼鳥鱗,1,雷狼竜の高電毛,3,古龍の血,2
クイーンヘッド,2,0,6,0,8,99,0,50,112,0,0,0,0,0,斬れ味,2,剣術,2,気力回復,2,,,,,ベルナチケット,1,獰猛化黒狼鳥鱗,1,雷狼竜の高電毛,3,古龍の血,2
クイーンフェイス,2,0,6,0,8,99,0,25,56,0,0,0,0,0,気力回復,3,装填数,2,弾薬節約,2,,,,,ベルナチケット,1,獰猛化黒狼鳥鱗,1,雷狼竜の高電毛,3,古龍の血,2
ホークハット,1,0,6,0,7,6,1,50,112,0,0,0,0,0,体術,4,食事,2,狂撃耐性,1,,,,,ベルナチケット,1,上質な毛皮,2,千刃竜の伐刀角,2,奇猿狐の剛毛,2
ホークキャップ,1,0,6,0,7,6,1,25,56,0,0,0,0,0,体術,4,狂撃耐性,2,食事,2,,,,,ベルナチケット,1,上質な毛皮,2,千刃竜の伐刀角,2,奇猿狐の剛毛,2
グルニャンＳトック,0,0,6,3,6,99,0,56,118,1,1,1,1,1,スタミナ,1,回復量,1,,,,,,,獰猛化エキス,1,ビストロチケット,2,ベルナチケット,1,雷狼竜の高電毛,4
グルニャンＳキャップ,0,0,6,3,6,99,0,28,59,1,1,1,1,1,回復量,2,スタミナ,1,,,,,,,獰猛化エキス,1,ビストロチケット,2,ベルナチケット,1,雷狼竜の高電毛,4
アイルーヘアバンド,0,0,6,0,6,99,0,30,61,3,3,3,3,3,胴系統倍加,1,,,,,,,,,ドスコイン,2,オトモチケット,2,肉球のスタンプ,3,,
サージュＳフート,0,0,6,1,6,99,0,50,112,0,0,0,0,0,細菌学,3,捕獲,2,,,,,,,龍歴院チケット,1,雲羊鹿の毛玉,5,獰猛な牙,2,夜鳥の上羽鱗,3
サージュＳキャップ,0,0,6,1,6,99,0,25,56,0,0,0,0,0,細菌学,3,捕獲,3,,,,,,,龍歴院チケット,1,雲羊鹿の毛玉,5,獰猛な牙,2,夜鳥の上羽鱗,3
城塞遊撃隊【刃笠】,0,0,6,1,8,99,0,56,118,0,0,0,0,0,攻撃,3,気力回復,2,,,,,,,ギルドチケット,1,砂竜の鋭牙,4,爆炎袋,4,盾虫の甲殻,8
城塞弓撃隊【面隠】,0,0,6,1,8,99,0,28,59,0,0,0,0,0,攻撃,4,気力回復,2,,,,,,,ギルドチケット,1,砂竜の鋭牙,4,爆炎袋,4,盾虫の甲殻,8
忍の面・天,0,0,7,1,8,99,0,56,118,2,-1,2,-1,1,腹減り,7,気配,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,火竜の上鱗,5,古龍の血,2
忍の面・地,0,0,7,1,8,99,0,28,59,2,-1,2,-1,2,腹減り,8,気配,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,火竜の上鱗,5,古龍の血,2
忍の面・空,0,0,7,1,8,99,0,60,122,2,-1,2,-1,1,特殊攻撃,5,連撃,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,銀火竜の上鱗,3,古龍の血,2
忍の面・海,0,0,7,1,8,99,0,30,61,2,-1,2,-1,2,特殊攻撃,6,連撃,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,銀火竜の上鱗,3,古龍の血,2
龍歴士ヘルム,0,0,7,1,7,6,1,66,128,2,2,-2,-2,2,寒冷適応,2,炎熱適応,2,研磨術,2,,,,,ベルナチケット,2,龍歴院チケット,2,勇気の証Ｇ,2,竜玉,1
龍歴士キャップ,0,0,7,1,7,6,1,33,64,2,2,-2,-2,3,研磨術,3,寒冷適応,2,炎熱適応,2,,,,,ベルナチケット,2,龍歴院チケット,2,勇気の証Ｇ,2,竜玉,1
マスターイヤーカフ,0,0,7,1,7,99,0,66,128,2,-2,2,-2,2,無心,2,加護,2,英雄の盾,2,,,,,ココットチケット,2,勇気の証Ｇ,2,いにしえの龍骨,3,竜玉,1
マスターイヤリング,0,0,7,1,7,99,0,33,64,3,-2,2,-2,2,加護,3,無心,2,英雄の盾,2,,,,,ココットチケット,2,勇気の証Ｇ,2,いにしえの龍骨,3,竜玉,1
ブラックＳヘッド,0,0,7,0,8,99,0,66,128,2,2,2,2,-5,溜め短縮,3,属性耐性,2,抜刀会心,2,,,,,発光する上粘液,2,ポッケチケット,2,黒いかけら,3,いにしえの龍骨,3
ブラックＳフェイス,0,0,7,0,8,99,0,33,64,2,2,2,3,-5,溜め短縮,4,属性耐性,2,貫通弾強化,2,,,,,発光する上粘液,2,ポッケチケット,2,黒いかけら,3,いにしえの龍骨,3
桐花【兜】,0,0,7,0,8,99,0,66,128,-2,2,2,2,-2,連撃,2,属性会心,2,会心強化,2,,,,,ユクモチケット,2,足湯チケット,1,希望の証Ｇ,2,古龍の浄血,1
三葵【兜】,0,0,7,0,8,99,0,33,64,-2,2,3,2,-2,会心強化,3,連撃,2,属性会心,2,,,,,ユクモチケット,2,足湯チケット,1,希望の証Ｇ,2,古龍の浄血,1
EXレイアＳヘルム,0,0,7,1,8,99,0,64,126,4,0,-3,0,-4,ガード性能,3,根性,2,ガード強化,1,,,,,EX火竜チケットＳ,1,雌火竜の上棘,3,火竜の骨髄,1,爆炎袋,2
EXレイアＳキャップ,0,0,7,1,8,99,0,32,63,6,0,-3,0,-4,ガード性能,3,ガード強化,2,根性,2,,,,,EX火竜チケットＳ,1,雌火竜の上棘,3,火竜の骨髄,1,爆炎袋,2
EXレウスＳヘルム,0,0,7,0,8,99,0,64,126,5,0,-4,0,-4,痛撃,4,炎熱適応,2,攻撃,2,,,,,EX火竜チケットＳ,1,火竜の翼,5,火竜の骨髄,1,爆炎袋,2
EXレウスＳキャップ,0,0,7,0,8,99,0,32,63,6,0,-4,0,-4,痛撃,4,攻撃,3,炎熱適応,2,,,,,EX火竜チケットＳ,1,火竜の翼,5,火竜の骨髄,1,爆炎袋,2
EXレックスＳヘルム,0,0,7,0,8,6,1,64,126,2,0,-4,0,-3,体術,4,気力回復,2,,,,,,,EX轟竜チケットＳ,1,轟竜の鋭牙,5,轟竜の甲殻,6,炎戈竜の鋭爪,4
EXレックスＳキャップ,0,0,7,0,8,6,1,32,63,4,0,-4,0,-3,体術,4,気力回復,3,,,,,,,EX轟竜チケットＳ,1,轟竜の鋭牙,5,轟竜の甲殻,6,炎戈竜の鋭爪,4
アークＳヘルム,1,0,7,2,7,99,0,68,130,-2,2,0,2,-4,無傷,3,匠,2,節食,1,,,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,ノヴァクリスタル,2
アークＳキャップ,1,0,7,2,7,99,0,34,65,-2,2,0,2,-3,無傷,3,通常弾強化,2,節食,1,,,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,ノヴァクリスタル,2
フィリアＳヘルム,2,0,7,2,7,99,0,68,130,-2,2,0,2,-4,無傷,3,匠,2,節食,1,,,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,ノヴァクリスタル,2
フィリアＳキャップ,2,0,7,2,7,99,0,34,65,-2,2,0,2,-3,無傷,3,通常弾強化,2,節食,1,,,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,ノヴァクリスタル,2
EXアークヘルム,1,0,7,2,7,6,1,72,134,-2,2,0,2,-4,チャンス,3,ガード性能,2,節食,1,,,,,EX天廻龍チケット,1,天廻龍の尖角,3,天廻龍の鱗,6,黒蝕竜の上暗翼,3
